Store,Dept,Date,IsHoliday,Predicted_Weekly_Sales
3,60,24-08-2012,False,2199.6296
3,60,31-08-2012,False,2199.6296
3,60,07-09-2012,True,2890.5657
3,60,14-09-2012,False,2199.6296
3,60,21-09-2012,False,2031.1892
3,60,28-09-2012,False,2031.1892
3,60,05-10-2012,False,1966.1267
3,60,12-10-2012,False,4144.3047
3,60,19-10-2012,False,2219.7415
3,60,26-10-2012,False,2219.7415
3,67,04-05-2012,False,13497.757
3,67,11-05-2012,False,14748.649
3,67,18-05-2012,False,15002.077
3,67,25-05-2012,False,14804.528
3,67,01-06-2012,False,12179.464
3,67,08-06-2012,False,12428.199
3,67,15-06-2012,False,16104.821
3,67,22-06-2012,False,16104.821
3,67,29-06-2012,False,15490.43
3,67,06-07-2012,False,16104.821
3,67,13-07-2012,False,13146.258
3,67,20-07-2012,False,13146.258
3,67,27-07-2012,False,12868.213
3,67,03-08-2012,False,13373.235
3,67,10-08-2012,False,14748.649
3,67,17-08-2012,False,12428.199
3,67,24-08-2012,False,12428.199
3,67,31-08-2012,False,12428.199
3,67,07-09-2012,True,14122.327
3,67,14-09-2012,False,13874.327
3,67,21-09-2012,False,13705.888
3,67,28-09-2012,False,13705.888
3,67,05-10-2012,False,17324.78
3,67,12-10-2012,False,21911.781
3,67,19-10-2012,False,14748.649
3,67,26-10-2012,False,14748.649
3,71,04-05-2012,False,9421.887
3,71,11-05-2012,False,9228.228
3,71,18-05-2012,False,8974.612
3,71,25-05-2012,False,8974.612
3,71,01-06-2012,False,9126.69
3,71,08-06-2012,False,9208.116
3,71,15-06-2012,False,9486.16
3,71,22-06-2012,False,9486.16
3,71,29-06-2012,False,9486.16
3,71,06-07-2012,False,9486.16
3,71,13-07-2012,False,9521.196
3,71,20-07-2012,False,9521.196
3,71,27-07-2012,False,9243.152
3,71,03-08-2012,False,9275.968
3,71,10-08-2012,False,9228.228
3,71,17-08-2012,False,9208.116
3,71,24-08-2012,False,9208.116
3,71,31-08-2012,False,9208.116
3,71,07-09-2012,True,11610.278
3,71,14-09-2012,False,9208.116
3,71,21-09-2012,False,9039.676
3,71,28-09-2012,False,9039.676
3,71,05-10-2012,False,8974.612
3,71,12-10-2012,False,12296.255
3,71,19-10-2012,False,9228.228
3,71,26-10-2012,False,9228.228
3,72,04-05-2012,False,93003.24
3,72,11-05-2012,False,110176.23
3,72,18-05-2012,False,89759.64
3,72,25-05-2012,False,89759.64
3,72,01-06-2012,False,81744.48
3,72,08-06-2012,False,91091.68
3,72,15-06-2012,False,90807.73
3,72,22-06-2012,False,90807.73
3,72,29-06-2012,False,90807.73
3,72,06-07-2012,False,90807.73
3,72,13-07-2012,False,89686.445
3,72,20-07-2012,False,89686.445
3,72,27-07-2012,False,91167.57
3,72,03-08-2012,False,97267.11
3,72,10-08-2012,False,102543.83
3,72,17-08-2012,False,91697.73
3,72,24-08-2012,False,91697.73
3,72,31-08-2012,False,93205.05
3,72,07-09-2012,True,122854.46
3,72,14-09-2012,False,97026.66
3,72,21-09-2012,False,96214.57
3,72,28-09-2012,False,96214.57
3,72,05-10-2012,False,89759.64
3,72,12-10-2012,False,169239.58
3,72,19-10-2012,False,102543.83
3,72,26-10-2012,False,102543.83
3,74,04-05-2012,False,21773.783
3,74,11-05-2012,False,21895.146
3,74,18-05-2012,False,21641.53
3,74,25-05-2012,False,21641.53
3,74,01-06-2012,False,20877.861
3,74,08-06-2012,False,21875.031
3,74,15-06-2012,False,22153.08
3,74,22-06-2012,False,22153.08
3,74,29-06-2012,False,22153.08
3,74,06-07-2012,False,22153.08
3,74,13-07-2012,False,22082.701
3,74,20-07-2012,False,22082.701
3,74,27-07-2012,False,21804.652
3,74,03-08-2012,False,21803.63
3,74,10-08-2012,False,21895.146
3,74,17-08-2012,False,21875.031
3,74,24-08-2012,False,21875.031
3,74,31-08-2012,False,21875.031
3,74,07-09-2012,True,22878.418
3,74,14-09-2012,False,21875.031
3,74,21-09-2012,False,21706.594
3,74,28-09-2012,False,21706.594
3,74,05-10-2012,False,21641.53
3,74,12-10-2012,False,25842.13
3,74,19-10-2012,False,21895.146
3,74,26-10-2012,False,21895.146
3,79,04-05-2012,False,49274.03
3,79,11-05-2012,False,49395.395
3,79,18-05-2012,False,49141.777
3,79,25-05-2012,False,49141.777
3,79,01-06-2012,False,48667.04
3,79,08-06-2012,False,49375.285
3,79,15-06-2012,False,49653.324
3,79,22-06-2012,False,49653.324
3,79,29-06-2012,False,49653.324
3,79,06-07-2012,False,49653.324
3,79,13-07-2012,False,49582.94
3,79,20-07-2012,False,49582.94
3,79,27-07-2012,False,49304.902
3,79,03-08-2012,False,49532.785
3,79,10-08-2012,False,49395.395
3,79,17-08-2012,False,49375.285
3,79,24-08-2012,False,49375.285
3,79,31-08-2012,False,49375.285
3,79,07-09-2012,True,49895.676
3,79,14-09-2012,False,49375.285
3,79,21-09-2012,False,49206.84
3,79,28-09-2012,False,49206.84
3,79,05-10-2012,False,49141.777
3,79,12-10-2012,False,51125.613
3,79,19-10-2012,False,49395.395
3,79,26-10-2012,False,49395.395
3,80,04-05-2012,False,20495.174
3,80,11-05-2012,False,20616.537
3,80,18-05-2012,False,20362.922
3,80,25-05-2012,False,20362.922
3,80,01-06-2012,False,20218.338
3,80,08-06-2012,False,20596.424
3,80,15-06-2012,False,20874.469
3,80,22-06-2012,False,20874.469
3,80,29-06-2012,False,20874.469
3,80,06-07-2012,False,20874.469
3,80,13-07-2012,False,20804.09
3,80,20-07-2012,False,20804.09
3,80,27-07-2012,False,20526.045
3,80,03-08-2012,False,20525.023
3,80,10-08-2012,False,20616.537
3,80,17-08-2012,False,20596.424
3,80,24-08-2012,False,20596.424
3,80,31-08-2012,False,20596.424
3,80,07-09-2012,True,21116.826
3,80,14-09-2012,False,20596.424
3,80,21-09-2012,False,20427.984
3,80,28-09-2012,False,20427.984
3,80,05-10-2012,False,20362.922
3,80,12-10-2012,False,25171.004
3,80,19-10-2012,False,20616.537
3,80,26-10-2012,False,20616.537
3,81,04-05-2012,False,29245.82
3,81,11-05-2012,False,29367.184
3,81,18-05-2012,False,29113.57
3,81,25-05-2012,False,29113.57
3,81,01-06-2012,False,29359.97
3,81,08-06-2012,False,29347.072
3,81,15-06-2012,False,29625.117
3,81,22-06-2012,False,29625.117
3,81,29-06-2012,False,29625.117
3,81,06-07-2012,False,29625.117
3,81,13-07-2012,False,29554.74
3,81,20-07-2012,False,29554.74
3,81,27-07-2012,False,29276.695
3,81,03-08-2012,False,29275.668
3,81,10-08-2012,False,29367.184
3,81,17-08-2012,False,29347.072
3,81,24-08-2012,False,29347.072
3,81,31-08-2012,False,29347.072
3,81,07-09-2012,True,29867.479
3,81,14-09-2012,False,29347.072
3,81,21-09-2012,False,29178.63
3,81,28-09-2012,False,29178.63
3,81,05-10-2012,False,29113.57
3,81,12-10-2012,False,31592.66
3,81,19-10-2012,False,29367.184
3,81,26-10-2012,False,29367.184
3,82,04-05-2012,False,28230.758
3,82,11-05-2012,False,28352.121
3,82,18-05-2012,False,28098.508
3,82,25-05-2012,False,28098.508
3,82,01-06-2012,False,25146.537
3,82,08-06-2012,False,28332.01
3,82,15-06-2012,False,28610.055
3,82,22-06-2012,False,28610.055
3,82,29-06-2012,False,28610.055
3,82,06-07-2012,False,28610.055
3,82,13-07-2012,False,28539.68
3,82,20-07-2012,False,28539.68
3,82,27-07-2012,False,28261.633
3,82,03-08-2012,False,28260.605
3,82,10-08-2012,False,28352.121
3,82,17-08-2012,False,28332.01
3,82,24-08-2012,False,28332.01
3,82,31-08-2012,False,28332.01
3,82,07-09-2012,True,28852.416
3,82,14-09-2012,False,28809.357
3,82,21-09-2012,False,27975.871
3,82,28-09-2012,False,27975.871
3,82,05-10-2012,False,28098.508
3,82,12-10-2012,False,54210.715
3,82,19-10-2012,False,28352.121
3,82,26-10-2012,False,28352.121
3,83,04-05-2012,False,11312.008
3,83,11-05-2012,False,11638.871
3,83,18-05-2012,False,11117.554
3,83,25-05-2012,False,11117.554
3,83,01-06-2012,False,11263.314
3,83,08-06-2012,False,11910.195
3,83,15-06-2012,False,12616.073
3,83,22-06-2012,False,12616.073
3,83,29-06-2012,False,12616.073
3,83,06-07-2012,False,12616.073
3,83,13-07-2012,False,12545.694
3,83,20-07-2012,False,12545.694
3,83,27-07-2012,False,11839.816
3,83,03-08-2012,False,11494.119
3,83,10-08-2012,False,11780.672
3,83,17-08-2012,False,11910.195
3,83,24-08-2012,False,11910.195
3,83,31-08-2012,False,11910.195
3,83,07-09-2012,True,12858.433
3,83,14-09-2012,False,11760.56
3,83,21-09-2012,False,11592.119
3,83,28-09-2012,False,11592.119
3,83,05-10-2012,False,11117.554
3,83,12-10-2012,False,12386.873
3,83,19-10-2012,False,11638.871
3,83,26-10-2012,False,11638.871
3,85,04-05-2012,False,4372.2295
3,85,11-05-2012,False,4460.325
3,85,18-05-2012,False,4670.018
3,85,25-05-2012,False,4670.018
3,85,01-06-2012,False,4749.1255
3,85,08-06-2012,False,4473.4795
3,85,15-06-2012,False,4751.5234
3,85,22-06-2012,False,4751.5234
3,85,29-06-2012,False,4751.5234
3,85,06-07-2012,False,4751.5234
3,85,13-07-2012,False,4681.145
3,85,20-07-2012,False,4681.145
3,85,27-07-2012,False,4403.101
3,85,03-08-2012,False,4402.0776
3,85,10-08-2012,False,4493.5913
3,85,17-08-2012,False,4473.4795
3,85,24-08-2012,False,4473.4795
3,85,31-08-2012,False,4473.4795
3,85,07-09-2012,True,4993.883
3,85,14-09-2012,False,4473.4795
3,85,21-09-2012,False,4305.039
3,85,28-09-2012,False,4305.039
3,85,05-10-2012,False,4670.018
3,85,12-10-2012,False,8360.13
3,85,19-10-2012,False,4493.5913
3,85,26-10-2012,False,4493.5913
3,87,04-05-2012,False,18027.53
3,87,11-05-2012,False,18659.121
3,87,18-05-2012,False,18405.506
3,87,25-05-2012,False,18405.506
3,87,01-06-2012,False,16749.66
3,87,08-06-2012,False,18639.008
3,87,15-06-2012,False,18917.053
3,87,22-06-2012,False,18917.053
3,87,29-06-2012,False,18917.053
3,87,06-07-2012,False,18917.053
3,87,13-07-2012,False,18846.674
3,87,20-07-2012,False,18846.674
3,87,27-07-2012,False,18568.629
3,87,03-08-2012,False,18185.96
3,87,10-08-2012,False,18659.121
3,87,17-08-2012,False,18639.008
3,87,24-08-2012,False,18639.008
3,87,31-08-2012,False,18639.008
3,87,07-09-2012,True,19159.41
3,87,14-09-2012,False,18639.008
3,87,21-09-2012,False,18470.568
3,87,28-09-2012,False,18470.568
3,87,05-10-2012,False,17895.275
3,87,12-10-2012,False,22326.775
3,87,19-10-2012,False,18659.121
3,87,26-10-2012,False,18659.121
3,90,04-05-2012,False,88357.516
3,90,11-05-2012,False,92085.336
3,90,18-05-2012,False,88225.266
3,90,25-05-2012,False,88225.266
3,90,01-06-2012,False,88875.74
3,90,08-06-2012,False,89807.19
3,90,15-06-2012,False,88736.81
3,90,22-06-2012,False,88736.81
3,90,29-06-2012,False,88736.81
3,90,06-07-2012,False,88736.81
3,90,13-07-2012,False,88666.44
3,90,20-07-2012,False,88666.44
3,90,27-07-2012,False,88388.38
3,90,03-08-2012,False,88387.37
3,90,10-08-2012,False,89827.305
3,90,17-08-2012,False,89807.19
3,90,24-08-2012,False,89807.19
3,90,31-08-2012,False,89807.19
3,90,07-09-2012,True,88979.18
3,90,14-09-2012,False,89807.19
3,90,21-09-2012,False,89638.74
3,90,28-09-2012,False,89638.74
3,90,05-10-2012,False,88225.266
3,90,12-10-2012,False,96639.8
3,90,19-10-2012,False,89827.305
3,90,26-10-2012,False,89827.305
3,91,04-05-2012,False,65914.91
3,91,11-05-2012,False,66036.266
3,91,18-05-2012,False,65782.65
3,91,25-05-2012,False,65782.65
3,91,01-06-2012,False,65409.617
3,91,08-06-2012,False,66016.16
3,91,15-06-2012,False,66294.195
3,91,22-06-2012,False,66294.195
3,91,29-06-2012,False,66294.195
3,91,06-07-2012,False,66294.195
3,91,13-07-2012,False,66223.81
3,91,20-07-2012,False,66223.81
3,91,27-07-2012,False,65945.77
3,91,03-08-2012,False,65944.75
3,91,10-08-2012,False,66036.266
3,91,17-08-2012,False,66016.16
3,91,24-08-2012,False,66016.16
3,91,31-08-2012,False,66016.16
3,91,07-09-2012,True,66536.55
3,91,14-09-2012,False,66016.16
3,91,21-09-2012,False,65847.71
3,91,28-09-2012,False,65847.71
3,91,05-10-2012,False,65782.65
3,91,12-10-2012,False,67771.266
3,91,19-10-2012,False,66036.266
3,91,26-10-2012,False,66036.266
3,92,04-05-2012,False,162911.94
3,92,11-05-2012,False,182783.12
3,92,18-05-2012,False,166866.39
3,92,25-05-2012,False,166126.34
3,92,01-06-2012,False,159336.17
3,92,08-06-2012,False,176044.61
3,92,15-06-2012,False,171985.64
3,92,22-06-2012,False,170754.88
3,92,29-06-2012,False,173116.48
3,92,06-07-2012,False,171985.64
3,92,13-07-2012,False,173227.12
3,92,20-07-2012,False,172765.16
3,92,27-07-2012,False,170790.38
3,92,03-08-2012,False,164886.2
3,92,10-08-2012,False,167580.6
3,92,17-08-2012,False,176044.61
3,92,24-08-2012,False,176044.61
3,92,31-08-2012,False,176044.61
3,92,07-09-2012,True,174139.38
3,92,14-09-2012,False,167560.47
3,92,21-09-2012,False,166648.77
3,92,28-09-2012,False,166648.77
3,92,05-10-2012,False,160838.61
3,92,12-10-2012,False,197370.42
3,92,19-10-2012,False,167580.6
3,92,26-10-2012,False,167580.6
3,93,04-05-2012,False,67092.914
3,93,11-05-2012,False,69793.1
3,93,18-05-2012,False,66960.664
3,93,25-05-2012,False,66960.664
3,93,01-06-2012,False,66852.76
3,93,08-06-2012,False,67430.81
3,93,15-06-2012,False,67472.21
3,93,22-06-2012,False,67472.21
3,93,29-06-2012,False,67472.21
3,93,06-07-2012,False,67472.21
3,93,13-07-2012,False,66621.64
3,93,20-07-2012,False,66621.64
3,93,27-07-2012,False,66343.6
3,93,03-08-2012,False,66046.32
3,93,10-08-2012,False,67450.92
3,93,17-08-2012,False,67430.81
3,93,24-08-2012,False,67430.81
3,93,31-08-2012,False,67430.81
3,93,07-09-2012,True,66934.375
3,93,14-09-2012,False,67430.81
3,93,21-09-2012,False,67262.37
3,93,28-09-2012,False,67262.37
3,93,05-10-2012,False,66960.664
3,93,12-10-2012,False,74347.57
3,93,19-10-2012,False,67450.92
3,93,26-10-2012,False,67450.92
3,94,04-05-2012,False,65303.305
3,94,11-05-2012,False,63984.246
3,94,18-05-2012,False,65171.047
3,94,25-05-2012,False,65171.047
3,94,01-06-2012,False,66134.49
3,94,08-06-2012,False,65404.555
3,94,15-06-2012,False,65682.59
3,94,22-06-2012,False,65682.59
3,94,29-06-2012,False,65682.59
3,94,06-07-2012,False,65682.59
3,94,13-07-2012,False,65612.21
3,94,20-07-2012,False,65612.21
3,94,27-07-2012,False,65334.17
3,94,03-08-2012,False,64402.574
3,94,10-08-2012,False,63785.805
3,94,17-08-2012,False,65404.555
3,94,24-08-2012,False,65404.555
3,94,31-08-2012,False,65404.555
3,94,07-09-2012,True,65924.945
3,94,14-09-2012,False,63523.742
3,94,21-09-2012,False,63355.3
3,94,28-09-2012,False,63355.3
3,94,05-10-2012,False,65171.047
3,94,12-10-2012,False,62676.32
3,94,19-10-2012,False,63785.805
3,94,26-10-2012,False,63785.805
3,95,04-05-2012,False,148877.48
3,95,11-05-2012,False,143068.78
3,95,18-05-2012,False,148219.77
3,95,25-05-2012,False,148707.44
3,95,01-06-2012,False,142280.44
3,95,08-06-2012,False,151417.23
3,95,15-06-2012,False,149588.19
3,95,22-06-2012,False,149588.19
3,95,29-06-2012,False,148770.53
3,95,06-07-2012,False,149588.19
3,95,13-07-2012,False,147749.78
3,95,20-07-2012,False,147749.78
3,95,27-07-2012,False,147471.72
3,95,03-08-2012,False,146120.31
3,95,10-08-2012,False,147490.25
3,95,17-08-2012,False,151417.23
3,95,24-08-2012,False,151417.23
3,95,31-08-2012,False,151417.23
3,95,07-09-2012,True,148062.52
3,95,14-09-2012,False,148689.97
3,95,21-09-2012,False,148521.53
3,95,28-09-2012,False,148521.53
3,95,05-10-2012,False,148745.23
3,95,12-10-2012,False,141921.84
3,95,19-10-2012,False,146610.25
3,95,26-10-2012,False,145201.2
3,96,04-05-2012,False,36399.67
3,96,11-05-2012,False,37158.98
3,96,18-05-2012,False,36603.316
3,96,25-05-2012,False,36603.316
3,96,01-06-2012,False,36785.152
3,96,08-06-2012,False,37138.87
3,96,15-06-2012,False,37114.863
3,96,22-06-2012,False,37114.863
3,96,29-06-2012,False,37114.863
3,96,06-07-2012,False,37114.863
3,96,13-07-2012,False,37346.54
3,96,20-07-2012,False,37346.54
3,96,27-07-2012,False,37068.492
3,96,03-08-2012,False,36429.52
3,96,10-08-2012,False,37158.98
3,96,17-08-2012,False,37138.87
3,96,24-08-2012,False,37138.87
3,96,31-08-2012,False,37138.87
3,96,07-09-2012,True,37659.277
3,96,14-09-2012,False,37138.87
3,96,21-09-2012,False,36970.43
3,96,28-09-2012,False,36970.43
3,96,05-10-2012,False,36603.316
3,96,12-10-2012,False,41713.44
3,96,19-10-2012,False,37158.98
3,96,26-10-2012,False,37158.98
3,97,04-05-2012,False,36986.676
3,97,11-05-2012,False,37108.035
3,97,18-05-2012,False,36854.42
3,97,25-05-2012,False,36854.42
3,97,01-06-2012,False,38533.035
3,97,08-06-2012,False,37087.926
3,97,15-06-2012,False,37365.973
3,97,22-06-2012,False,37365.973
3,97,29-06-2012,False,37365.973
3,97,06-07-2012,False,37365.973
3,97,13-07-2012,False,37295.594
3,97,20-07-2012,False,37295.594
3,97,27-07-2012,False,37017.55
3,97,03-08-2012,False,37016.523
3,97,10-08-2012,False,37108.035
3,97,17-08-2012,False,37087.926
3,97,24-08-2012,False,37087.926
3,97,31-08-2012,False,37087.926
3,97,07-09-2012,True,37608.332
3,97,14-09-2012,False,37087.926
3,97,21-09-2012,False,36919.484
3,97,28-09-2012,False,36919.484
3,97,05-10-2012,False,36854.42
3,97,12-10-2012,False,39686.094
3,97,19-10-2012,False,37108.035
3,97,26-10-2012,False,37108.035
3,98,04-05-2012,False,15647.487
3,98,11-05-2012,False,16450.627
3,98,18-05-2012,False,15647.487
3,98,25-05-2012,False,15647.487
3,98,01-06-2012,False,15274.851
3,98,08-06-2012,False,15647.487
3,98,15-06-2012,False,15647.487
3,98,22-06-2012,False,15647.487
3,98,29-06-2012,False,15647.487
3,98,06-07-2012,False,15647.487
3,98,13-07-2012,False,15484.06
3,98,20-07-2012,False,15484.06
3,98,27-07-2012,False,15484.06
3,98,03-08-2012,False,15677.335
3,98,10-08-2012,False,16388.67
3,98,17-08-2012,False,15647.487
3,98,24-08-2012,False,15647.487
3,98,31-08-2012,False,15647.487
3,98,07-09-2012,True,16886.238
3,98,14-09-2012,False,15647.487
3,98,21-09-2012,False,15479.047
3,98,28-09-2012,False,15479.047
3,98,05-10-2012,False,15647.487
3,98,12-10-2012,False,20805.695
3,98,19-10-2012,False,16388.67
3,98,26-10-2012,False,16388.67
3,99,04-05-2012,False,3595.3716
3,99,11-05-2012,False,3716.7334
3,99,08-06-2012,False,3696.6213
3,99,15-06-2012,False,3974.6655
3,99,22-06-2012,False,3974.6655
3,99,06-07-2012,False,3974.6655
3,99,13-07-2012,False,3904.2869
3,99,20-07-2012,False,3904.2869
3,99,27-07-2012,False,3626.243
3,99,03-08-2012,False,3625.2192
3,99,10-08-2012,False,4091.0876
3,99,17-08-2012,False,3696.6213
3,99,24-08-2012,False,3696.6213
3,99,31-08-2012,False,3696.6213
3,99,07-09-2012,True,4717.687
3,99,14-09-2012,False,3696.6213
3,99,05-10-2012,False,3463.1187
3,99,12-10-2012,False,7256.251
4,1,04-05-2012,False,16364.722
4,1,11-05-2012,False,16486.084
4,1,18-05-2012,False,16232.469
4,1,25-05-2012,False,16232.469
4,1,01-06-2012,False,15891.033
4,1,08-06-2012,False,16465.97
4,1,15-06-2012,False,16744.016
4,1,22-06-2012,False,16744.016
4,1,29-06-2012,False,16744.016
4,1,06-07-2012,False,16744.016
4,1,13-07-2012,False,16673.637
4,1,20-07-2012,False,16673.637
4,1,27-07-2012,False,16395.592
4,1,03-08-2012,False,16394.57
4,1,10-08-2012,False,16486.084
4,1,17-08-2012,False,16465.97
4,1,24-08-2012,False,16465.97
4,1,31-08-2012,False,16465.97
4,1,07-09-2012,True,16986.373
4,1,14-09-2012,False,16465.97
4,1,21-09-2012,False,16297.531
4,1,28-09-2012,False,16297.531
4,1,05-10-2012,False,16232.469
4,1,12-10-2012,False,20690.371
4,1,19-10-2012,False,16486.084
4,1,26-10-2012,False,16486.084
4,2,04-05-2012,False,51510.598
4,2,11-05-2012,False,51631.957
4,2,18-05-2012,False,51378.34
4,2,25-05-2012,False,51378.34
4,2,01-06-2012,False,50529.445
4,2,08-06-2012,False,51611.848
4,2,15-06-2012,False,51889.887
4,2,22-06-2012,False,51889.887
4,2,29-06-2012,False,51889.887
4,2,06-07-2012,False,51889.887
4,2,13-07-2012,False,51819.508
4,2,20-07-2012,False,51819.508
4,2,27-07-2012,False,51541.465
4,2,03-08-2012,False,51540.445
4,2,10-08-2012,False,51631.957
4,2,17-08-2012,False,51611.848
4,2,24-08-2012,False,51611.848
4,2,31-08-2012,False,51611.848
4,2,07-09-2012,True,52132.24
4,2,14-09-2012,False,51611.848
4,2,21-09-2012,False,51443.406
4,2,28-09-2012,False,51443.406
4,2,05-10-2012,False,51378.34
4,2,12-10-2012,False,56736.6
4,2,19-10-2012,False,51631.957
4,2,26-10-2012,False,51631.957
4,3,04-05-2012,False,15980.493
4,3,11-05-2012,False,15805.873
4,3,18-05-2012,False,15848.24
4,3,25-05-2012,False,15848.24
4,3,01-06-2012,False,13954.548
4,3,08-06-2012,False,15972.446
4,3,15-06-2012,False,16359.787
4,3,22-06-2012,False,16359.787
4,3,29-06-2012,False,16359.787
4,3,06-07-2012,False,16359.787
4,3,13-07-2012,False,16826.488
4,3,20-07-2012,False,17190.898
4,3,27-07-2012,False,16912.855
4,3,03-08-2012,False,16010.341
4,3,10-08-2012,False,15805.873
4,3,17-08-2012,False,20629.264
4,3,24-08-2012,False,20629.264
4,3,31-08-2012,False,20629.264
4,3,07-09-2012,True,17139.227
4,3,14-09-2012,False,16081.743
4,3,21-09-2012,False,15913.304
4,3,28-09-2012,False,15913.304
4,3,05-10-2012,False,15848.24
4,3,12-10-2012,False,20010.16
4,3,19-10-2012,False,15805.873
4,3,26-10-2012,False,15805.873
4,4,04-05-2012,False,35295.12
4,4,11-05-2012,False,35265.918
4,4,18-05-2012,False,35162.87
4,4,25-05-2012,False,35254.594
4,4,01-06-2012,False,34679.203
4,4,08-06-2012,False,35488.098
4,4,15-06-2012,False,36157.477
4,4,22-06-2012,False,36157.477
4,4,29-06-2012,False,36157.477
4,4,06-07-2012,False,36157.477
4,4,13-07-2012,False,35695.766
4,4,20-07-2012,False,35695.766
4,4,27-07-2012,False,35417.723
4,4,03-08-2012,False,35686.293
4,4,10-08-2012,False,35119.82
4,4,17-08-2012,False,35488.098
4,4,24-08-2012,False,35488.098
4,4,31-08-2012,False,35488.098
4,4,07-09-2012,True,36008.504
4,4,14-09-2012,False,35150.11
4,4,21-09-2012,False,34371.105
4,4,28-09-2012,False,34371.105
4,4,05-10-2012,False,35162.87
4,4,12-10-2012,False,37082.89
4,4,19-10-2012,False,35001.168
4,4,26-10-2012,False,35001.168
4,5,04-05-2012,False,28842.33
4,5,11-05-2012,False,34496.652
4,5,18-05-2012,False,28363.113
4,5,25-05-2012,False,28363.113
4,5,01-06-2012,False,28359.088
4,5,08-06-2012,False,28596.615
4,5,15-06-2012,False,28874.66
4,5,22-06-2012,False,28874.66
4,5,29-06-2012,False,28874.66
4,5,06-07-2012,False,28874.66
4,5,13-07-2012,False,29130.41
4,5,20-07-2012,False,29130.41
4,5,27-07-2012,False,28477.713
4,5,03-08-2012,False,30436.553
4,5,10-08-2012,False,29362.506
4,5,17-08-2012,False,28596.615
4,5,24-08-2012,False,28596.615
4,5,31-08-2012,False,28857.383
4,5,07-09-2012,True,29443.148
4,5,14-09-2012,False,28857.383
4,5,21-09-2012,False,28688.943
4,5,28-09-2012,False,28688.943
4,5,05-10-2012,False,28363.113
4,5,12-10-2012,False,68558.805
4,5,19-10-2012,False,29557.248
4,5,26-10-2012,False,29557.248
4,6,04-05-2012,False,5070.2954
4,6,11-05-2012,False,5207.563
4,6,18-05-2012,False,4805.6406
4,6,25-05-2012,False,4805.6406
4,6,01-06-2012,False,5221.3247
4,6,08-06-2012,False,5039.1436
4,6,15-06-2012,False,5317.1875
4,6,22-06-2012,False,5317.1875
4,6,29-06-2012,False,5317.1875
4,6,06-07-2012,False,5317.1875
4,6,13-07-2012,False,5246.809
4,6,20-07-2012,False,5246.809
4,6,27-07-2012,False,4968.7646
4,6,03-08-2012,False,5712.1587
4,6,10-08-2012,False,5300.969
4,6,17-08-2012,False,5039.1436
4,6,24-08-2012,False,5039.1436
4,6,31-08-2012,False,5039.1436
4,6,07-09-2012,True,6020.0103
4,6,14-09-2012,False,5039.1436
4,6,21-09-2012,False,5112.4175
4,6,28-09-2012,False,5112.4175
4,6,05-10-2012,False,4805.6406
4,6,12-10-2012,False,16837.344
4,6,19-10-2012,False,5300.969
4,6,26-10-2012,False,5300.969
4,7,04-05-2012,False,30285.36
4,7,11-05-2012,False,35741.004
4,7,18-05-2012,False,26638.852
4,7,25-05-2012,False,26638.852
4,7,01-06-2012,False,28423.312
4,7,08-06-2012,False,28373.28
4,7,15-06-2012,False,35944.523
4,7,22-06-2012,False,35944.523
4,7,29-06-2012,False,32780.08
4,7,06-07-2012,False,35944.523
4,7,13-07-2012,False,32021.018
4,7,20-07-2012,False,32021.018
4,7,27-07-2012,False,28929.205
4,7,03-08-2012,False,30363.799
4,7,10-08-2012,False,30279.092
4,7,17-08-2012,False,28373.28
4,7,24-08-2012,False,28373.28
4,7,31-08-2012,False,28373.28
4,7,07-09-2012,True,32333.756
4,7,14-09-2012,False,34535.438
4,7,21-09-2012,False,26989.76
4,7,28-09-2012,False,26989.76
4,7,05-10-2012,False,29038.441
4,7,12-10-2012,False,104397.055
4,7,19-10-2012,False,28808.764
4,7,26-10-2012,False,28808.764
4,8,04-05-2012,False,45715.16
4,8,11-05-2012,False,45836.523
4,8,18-05-2012,False,45582.902
4,8,25-05-2012,False,45582.902
4,8,01-06-2012,False,45113.375
4,8,08-06-2012,False,45816.41
4,8,15-06-2012,False,46094.453
4,8,22-06-2012,False,46094.453
4,8,29-06-2012,False,46094.453
4,8,06-07-2012,False,46094.453
4,8,13-07-2012,False,46024.07
4,8,20-07-2012,False,46024.07
4,8,27-07-2012,False,45746.03
4,8,03-08-2012,False,45745.008
4,8,10-08-2012,False,45836.523
4,8,17-08-2012,False,45816.41
4,8,24-08-2012,False,45816.41
4,8,31-08-2012,False,45816.41
4,8,07-09-2012,True,46336.805
4,8,14-09-2012,False,45816.41
4,8,21-09-2012,False,45647.97
4,8,28-09-2012,False,45647.97
4,8,05-10-2012,False,45582.902
4,8,12-10-2012,False,49696.59
4,8,19-10-2012,False,45836.523
4,8,26-10-2012,False,45836.523
4,9,04-05-2012,False,43040.523
4,9,11-05-2012,False,38174.56
4,9,18-05-2012,False,37853.074
4,9,25-05-2012,False,37853.074
4,9,01-06-2012,False,45019.105
4,9,08-06-2012,False,41100.69
4,9,15-06-2012,False,44085.586
4,9,22-06-2012,False,44085.586
4,9,29-06-2012,False,44085.586
4,9,06-07-2012,False,44085.586
4,9,13-07-2012,False,41858.06
4,9,20-07-2012,False,41858.06
4,9,27-07-2012,False,39966.1
4,9,03-08-2012,False,44862.184
4,9,10-08-2012,False,38174.56
4,9,17-08-2012,False,41100.69
