Store,Dept,Date,Weekly_Sales,IsHoliday
3,54,10-02-2012,54.04,TRUE
3,54,17-02-2012,153.45,FALSE
3,54,24-02-2012,15.07,FALSE
3,54,02-03-2012,29.05,FALSE
3,54,09-03-2012,29.05,FALSE
3,54,16-03-2012,89.24,FALSE
3,54,23-03-2012,75.06,FALSE
3,54,30-03-2012,45.12,FALSE
3,54,06-04-2012,25.11,FALSE
3,54,13-04-2012,29.05,FALSE
3,54,20-04-2012,32.06,FALSE
3,54,27-04-2012,49.14,FALSE
3,55,05-02-2010,23528.3,FALSE
3,55,12-02-2010,24377.37,TRUE
3,55,19-02-2010,26133.65,FALSE
3,55,26-02-2010,23376.04,FALSE
3,55,05-03-2010,20276.03,FALSE
3,55,12-03-2010,18997.62,FALSE
3,55,19-03-2010,21045.84,FALSE
3,55,26-03-2010,17378.99,FALSE
3,55,02-04-2010,18007.09,FALSE
3,55,09-04-2010,15927.23,FALSE
3,55,16-04-2010,14896.59,FALSE
3,55,23-04-2010,13507.17,FALSE
3,55,30-04-2010,14817.82,FALSE
3,55,07-05-2010,14916.09,FALSE
3,55,14-05-2010,12729.91,FALSE
3,55,21-05-2010,12731.89,FALSE
3,55,28-05-2010,16751.81,FALSE
3,55,04-06-2010,14588.84,FALSE
3,55,11-06-2010,15277.17,FALSE
3,55,18-06-2010,17208.47,FALSE
3,55,25-06-2010,18284.63,FALSE
3,55,02-07-2010,17406.83,FALSE
3,55,09-07-2010,13950.97,FALSE
3,55,16-07-2010,14833.22,FALSE
3,55,23-07-2010,12612.83,FALSE
3,55,30-07-2010,13788.36,FALSE
3,55,06-08-2010,12041.18,FALSE
3,55,13-08-2010,15032.73,FALSE
3,55,20-08-2010,14430.86,FALSE
3,55,27-08-2010,11738.62,FALSE
3,55,03-09-2010,11864.95,FALSE
3,55,10-09-2010,12261.24,TRUE
3,55,17-09-2010,16402.27,FALSE
3,55,24-09-2010,13995.07,FALSE
3,55,01-10-2010,13876.86,FALSE
3,55,08-10-2010,15496.08,FALSE
3,55,15-10-2010,16084.82,FALSE
3,55,22-10-2010,15260.76,FALSE
3,55,29-10-2010,16593.39,FALSE
3,55,05-11-2010,18047.01,FALSE
3,55,12-11-2010,24275.67,FALSE
3,55,19-11-2010,23599.75,FALSE
3,55,26-11-2010,44958.71,TRUE
3,55,03-12-2010,28151.74,FALSE
3,55,10-12-2010,32871.05,FALSE
3,55,17-12-2010,47283.52,FALSE
3,55,24-12-2010,73701.67,FALSE
3,55,31-12-2010,34712.8,TRUE
3,55,07-01-2011,20718.15,FALSE
3,55,14-01-2011,17977.87,FALSE
3,55,21-01-2011,15029.71,FALSE
3,55,28-01-2011,15679.6,FALSE
3,55,04-02-2011,19939.16,FALSE
3,55,11-02-2011,18003.15,TRUE
3,55,18-02-2011,26235.18,FALSE
3,55,25-02-2011,21376.78,FALSE
3,55,04-03-2011,20114.39,FALSE
3,55,11-03-2011,20062.27,FALSE
3,55,18-03-2011,20473.85,FALSE
3,55,25-03-2011,18799.43,FALSE
3,55,01-04-2011,18109.05,FALSE
3,55,08-04-2011,15931.67,FALSE
3,55,15-04-2011,15553.12,FALSE
3,55,22-04-2011,19426.17,FALSE
3,55,29-04-2011,18134.44,FALSE
3,55,06-05-2011,15106.45,FALSE
3,55,13-05-2011,16096.13,FALSE
3,55,20-05-2011,13780.22,FALSE
3,55,27-05-2011,17557.73,FALSE
3,55,03-06-2011,15490.43,FALSE
3,55,10-06-2011,16828.2,FALSE
3,55,17-06-2011,17921.63,FALSE
3,55,24-06-2011,17466.02,FALSE
3,55,01-07-2011,16205.57,FALSE
3,55,08-07-2011,14638.08,FALSE
3,55,15-07-2011,16023.26,FALSE
3,55,22-07-2011,16730.34,FALSE
3,55,29-07-2011,15401.23,FALSE
3,55,05-08-2011,14579.63,FALSE
3,55,12-08-2011,13485.83,FALSE
3,55,19-08-2011,15435.97,FALSE
3,55,26-08-2011,13095.22,FALSE
3,55,02-09-2011,17806.15,FALSE
3,55,09-09-2011,17945.83,TRUE
3,55,16-09-2011,15612.43,FALSE
3,55,23-09-2011,17059.7,FALSE
3,55,30-09-2011,15666.81,FALSE
3,55,07-10-2011,14360.1,FALSE
3,55,14-10-2011,15192.47,FALSE
3,55,21-10-2011,19814.48,FALSE
3,55,28-10-2011,17971.99,FALSE
3,55,04-11-2011,18746.51,FALSE
3,55,11-11-2011,34703.17,FALSE
3,55,18-11-2011,27134.48,FALSE
3,55,25-11-2011,51702.76,TRUE
3,55,02-12-2011,24525.7,FALSE
3,55,09-12-2011,30076.21,FALSE
3,55,16-12-2011,42121.73,FALSE
3,55,23-12-2011,70664.31,FALSE
3,55,30-12-2011,31400.11,TRUE
3,55,06-01-2012,20061.07,FALSE
3,55,13-01-2012,14641.85,FALSE
3,55,20-01-2012,14511.09,FALSE
3,55,27-01-2012,13280.63,FALSE
3,55,03-02-2012,16319.98,FALSE
3,55,10-02-2012,21696.46,TRUE
3,55,17-02-2012,23362.6,FALSE
3,55,24-02-2012,20396.13,FALSE
3,55,02-03-2012,20664.7,FALSE
3,55,09-03-2012,19697.42,FALSE
3,55,16-03-2012,19326.72,FALSE
3,55,23-03-2012,17320.28,FALSE
3,55,30-03-2012,15645.98,FALSE
3,55,06-04-2012,17052.44,FALSE
3,55,13-04-2012,14268.92,FALSE
3,55,20-04-2012,14903.67,FALSE
3,55,27-04-2012,12174.32,FALSE
3,56,05-02-2010,2756.4,FALSE
3,56,12-02-2010,3359.87,TRUE
3,56,19-02-2010,4984.06,FALSE
3,56,26-02-2010,3676.8,FALSE
3,56,05-03-2010,6038.44,FALSE
3,56,12-03-2010,6197.37,FALSE
3,56,19-03-2010,10484.07,FALSE
3,56,26-03-2010,10384.82,FALSE
3,56,02-04-2010,17175.26,FALSE
3,56,09-04-2010,17072.27,FALSE
3,56,16-04-2010,21211.09,FALSE
3,56,23-04-2010,19770.31,FALSE
3,56,30-04-2010,22678.49,FALSE
3,56,07-05-2010,22362.26,FALSE
3,56,14-05-2010,20006.58,FALSE
3,56,21-05-2010,14681.24,FALSE
3,56,28-05-2010,10378.69,FALSE
3,56,04-06-2010,8239.05,FALSE
3,56,11-06-2010,4798.67,FALSE
3,56,18-06-2010,5804.23,FALSE
3,56,25-06-2010,3751.95,FALSE
3,56,02-07-2010,3301.84,FALSE
3,56,09-07-2010,2495.35,FALSE
3,56,16-07-2010,1816.15,FALSE
3,56,23-07-2010,2449.09,FALSE
3,56,30-07-2010,1113.26,FALSE
3,56,06-08-2010,1022.46,FALSE
3,56,13-08-2010,608.24,FALSE
3,56,20-08-2010,625.68,FALSE
3,56,27-08-2010,492.32,FALSE
3,56,03-09-2010,839.14,FALSE
3,56,10-09-2010,1406.15,TRUE
3,56,17-09-2010,1194.72,FALSE
3,56,24-09-2010,895.83,FALSE
3,56,01-10-2010,1567.32,FALSE
3,56,08-10-2010,1355.6,FALSE
3,56,15-10-2010,1667.48,FALSE
3,56,22-10-2010,1458.34,FALSE
3,56,29-10-2010,495.69,FALSE
3,56,05-11-2010,396.29,FALSE
3,56,12-11-2010,129.95,FALSE
3,56,19-11-2010,783.48,FALSE
3,56,26-11-2010,1409.4,TRUE
3,56,03-12-2010,1736.91,FALSE
3,56,10-12-2010,1814.79,FALSE
3,56,17-12-2010,741.73,FALSE
3,56,24-12-2010,379.89,FALSE
3,56,31-12-2010,286.88,TRUE
3,56,07-01-2011,373.19,FALSE
3,56,14-01-2011,404.57,FALSE
3,56,21-01-2011,801.25,FALSE
3,56,28-01-2011,862.4,FALSE
3,56,04-02-2011,2249.81,FALSE
3,56,11-02-2011,2573.3,TRUE
3,56,18-02-2011,7356.96,FALSE
3,56,25-02-2011,8485.33,FALSE
3,56,04-03-2011,7617.14,FALSE
3,56,11-03-2011,9081.52,FALSE
3,56,18-03-2011,16674.95,FALSE
3,56,25-03-2011,18291.73,FALSE
3,56,01-04-2011,16270.66,FALSE
3,56,08-04-2011,16166.16,FALSE
3,56,15-04-2011,13104.7,FALSE
3,56,22-04-2011,23141.07,FALSE
3,56,29-04-2011,17516.22,FALSE
3,56,06-05-2011,17317.84,FALSE
3,56,13-05-2011,17755.52,FALSE
3,56,20-05-2011,15658.72,FALSE
3,56,27-05-2011,13058.05,FALSE
3,56,03-06-2011,9465.18,FALSE
3,56,10-06-2011,7363.37,FALSE
3,56,17-06-2011,5941.33,FALSE
3,56,24-06-2011,4747.38,FALSE
3,56,01-07-2011,4856.11,FALSE
3,56,08-07-2011,3091.85,FALSE
3,56,15-07-2011,2104.44,FALSE
3,56,22-07-2011,2593.76,FALSE
3,56,29-07-2011,2835.08,FALSE
3,56,05-08-2011,2525.13,FALSE
3,56,12-08-2011,1930.11,FALSE
3,56,19-08-2011,1389.35,FALSE
3,56,26-08-2011,1337.63,FALSE
3,56,02-09-2011,1850.57,FALSE
3,56,09-09-2011,2123.81,TRUE
3,56,16-09-2011,1515.73,FALSE
3,56,23-09-2011,2363.88,FALSE
3,56,30-09-2011,2901.54,FALSE
3,56,07-10-2011,3012.52,FALSE
3,56,14-10-2011,2017.84,FALSE
3,56,21-10-2011,1162.9,FALSE
3,56,28-10-2011,956.92,FALSE
3,56,04-11-2011,738.25,FALSE
3,56,11-11-2011,1502.75,FALSE
3,56,18-11-2011,1466.98,FALSE
3,56,25-11-2011,1540.79,TRUE
3,56,02-12-2011,1624.67,FALSE
3,56,09-12-2011,3053.93,FALSE
3,56,16-12-2011,2071.42,FALSE
3,56,23-12-2011,985.56,FALSE
3,56,30-12-2011,212.43,TRUE
3,56,06-01-2012,435.22,FALSE
3,56,13-01-2012,343.53,FALSE
3,56,20-01-2012,635.67,FALSE
3,56,27-01-2012,993.2,FALSE
3,56,03-02-2012,2259.23,FALSE
3,56,10-02-2012,2456.4,TRUE
3,56,17-02-2012,3947.83,FALSE
3,56,24-02-2012,4194.99,FALSE
3,56,02-03-2012,5590.23,FALSE
3,56,09-03-2012,7373.16,FALSE
3,56,16-03-2012,12411.42,FALSE
3,56,23-03-2012,13193.12,FALSE
3,56,30-03-2012,21861.72,FALSE
3,56,06-04-2012,28310.1,FALSE
3,56,13-04-2012,22709.84,FALSE
3,56,20-04-2012,25519.63,FALSE
3,56,27-04-2012,27583.66,FALSE
3,58,05-02-2010,12001.79,FALSE
3,58,12-02-2010,12470.77,TRUE
3,58,19-02-2010,6393.63,FALSE
3,58,26-02-2010,6069.94,FALSE
3,58,05-03-2010,5690.38,FALSE
3,58,12-03-2010,6589.6,FALSE
3,58,19-03-2010,3214.36,FALSE
3,58,26-03-2010,4570.55,FALSE
3,58,02-04-2010,7488.49,FALSE
3,58,09-04-2010,5544.84,FALSE
3,58,16-04-2010,5796,FALSE
3,58,23-04-2010,4329.35,FALSE
3,58,30-04-2010,8742.09,FALSE
3,58,07-05-2010,9295.64,FALSE
3,58,14-05-2010,9959.72,FALSE
3,58,21-05-2010,5579.94,FALSE
3,58,28-05-2010,9196.35,FALSE
3,58,04-06-2010,7794.96,FALSE
3,58,11-06-2010,9814.01,FALSE
3,58,18-06-2010,7825.16,FALSE
3,58,25-06-2010,7207.35,FALSE
3,58,02-07-2010,5148.04,FALSE
3,58,09-07-2010,8769.31,FALSE
3,58,16-07-2010,8709,FALSE
3,58,23-07-2010,8116.46,FALSE
3,58,30-07-2010,5077.8,FALSE
3,58,06-08-2010,10225.92,FALSE
3,58,13-08-2010,10928.91,FALSE
3,58,20-08-2010,8503.39,FALSE
3,58,27-08-2010,8156.65,FALSE
3,58,03-09-2010,11969.69,FALSE
3,58,10-09-2010,6618.67,TRUE
3,58,17-09-2010,7557.43,FALSE
3,58,24-09-2010,8016.04,FALSE
3,58,01-10-2010,7724.61,FALSE
3,58,08-10-2010,10024.99,FALSE
3,58,15-10-2010,6883.77,FALSE
3,58,22-10-2010,6222.95,FALSE
3,58,29-10-2010,4729.21,FALSE
3,58,05-11-2010,6172.73,FALSE
3,58,12-11-2010,7091.86,FALSE
3,58,19-11-2010,9492.59,FALSE
3,58,26-11-2010,14521.04,TRUE
3,58,03-12-2010,3812.11,FALSE
3,58,10-12-2010,4706.16,FALSE
3,58,17-12-2010,5082.85,FALSE
3,58,24-12-2010,5775.91,FALSE
3,58,31-12-2010,4239.06,TRUE
3,58,07-01-2011,8041.1,FALSE
3,58,14-01-2011,2963.32,FALSE
3,58,21-01-2011,6529.36,FALSE
3,58,28-01-2011,6609.72,FALSE
3,58,04-02-2011,14610.7,FALSE
3,58,11-02-2011,5986.92,TRUE
3,58,18-02-2011,2551.47,FALSE
3,58,25-02-2011,4224.41,FALSE
3,58,04-03-2011,8166.72,FALSE
3,58,11-03-2011,7950.75,FALSE
3,58,18-03-2011,13159.17,FALSE
3,58,25-03-2011,8478.12,FALSE
3,58,01-04-2011,7614.24,FALSE
3,58,08-04-2011,5610.23,FALSE
3,58,15-04-2011,2466.09,FALSE
3,58,22-04-2011,4756.39,FALSE
3,58,29-04-2011,10562.49,FALSE
3,58,06-05-2011,9286.76,FALSE
3,58,13-05-2011,3480.65,FALSE
3,58,20-05-2011,4339.51,FALSE
3,58,27-05-2011,7207.41,FALSE
3,58,03-06-2011,6961.3,FALSE
3,58,10-06-2011,5519.82,FALSE
3,58,17-06-2011,9309.8,FALSE
3,58,24-06-2011,6971.35,FALSE
3,58,01-07-2011,6318.41,FALSE
3,58,08-07-2011,5690.59,FALSE
3,58,15-07-2011,7599.17,FALSE
3,58,22-07-2011,6423.88,FALSE
3,58,29-07-2011,3470.61,FALSE
3,58,05-08-2011,6489.18,FALSE
3,58,12-08-2011,3525.85,FALSE
3,58,19-08-2011,6147.64,FALSE
3,58,26-08-2011,7604.19,FALSE
3,58,02-09-2011,7548.94,FALSE
3,58,09-09-2011,5801.08,TRUE
3,58,16-09-2011,6936.19,FALSE
3,58,23-09-2011,8528.35,FALSE
3,58,30-09-2011,6780.49,FALSE
3,58,07-10-2011,8563.5,FALSE
3,58,14-10-2011,5092.9,FALSE
3,58,21-10-2011,4304.35,FALSE
3,58,28-10-2011,4545.44,FALSE
3,58,04-11-2011,9095.9,FALSE
3,58,11-11-2011,7453.51,FALSE
3,58,18-11-2011,4580.6,FALSE
3,58,25-11-2011,4389.74,TRUE
3,58,02-12-2011,6459.04,FALSE
3,58,09-12-2011,4088.38,FALSE
3,58,16-12-2011,5610.23,FALSE
3,58,23-12-2011,6870.89,FALSE
3,58,30-12-2011,3822.19,TRUE
3,58,06-01-2012,3279.75,FALSE
3,58,13-01-2012,3475.63,FALSE
3,58,20-01-2012,5283.76,FALSE
3,58,27-01-2012,2913.1,FALSE
3,58,03-02-2012,8874.91,FALSE
3,58,10-02-2012,6425.89,TRUE
3,58,17-02-2012,9236.53,FALSE
3,58,24-02-2012,9231.51,FALSE
3,58,02-03-2012,2536.4,FALSE
3,58,09-03-2012,10597.65,FALSE
3,58,16-03-2012,2782.51,FALSE
3,58,23-03-2012,2626.81,FALSE
3,58,30-03-2012,3299.84,FALSE
3,58,06-04-2012,3515.81,FALSE
3,58,13-04-2012,3962.82,FALSE
3,58,20-04-2012,4048.2,FALSE
3,58,27-04-2012,4003,FALSE
3,59,05-02-2010,1560.5,FALSE
3,59,12-02-2010,1342.5,TRUE
3,59,19-02-2010,1866.31,FALSE
3,59,26-02-2010,1512.67,FALSE
3,59,05-03-2010,1248.14,FALSE
3,59,12-03-2010,1655.92,FALSE
3,59,19-03-2010,1204.74,FALSE
3,59,26-03-2010,1011.26,FALSE
3,59,02-04-2010,1099.73,FALSE
3,59,09-04-2010,1252.11,FALSE
3,59,16-04-2010,913.06,FALSE
3,59,23-04-2010,1033.55,FALSE
3,59,30-04-2010,1006.83,FALSE
3,59,07-05-2010,1128.12,FALSE
3,59,14-05-2010,1040.13,FALSE
3,59,21-05-2010,1168.54,FALSE
3,59,28-05-2010,1090.62,FALSE
3,59,04-06-2010,1040.55,FALSE
3,59,11-06-2010,969.48,FALSE
3,59,18-06-2010,1125.71,FALSE
3,59,25-06-2010,859.83,FALSE
3,59,02-07-2010,1065.27,FALSE
3,59,09-07-2010,920.96,FALSE
3,59,16-07-2010,794.51,FALSE
3,59,23-07-2010,885.01,FALSE
3,59,30-07-2010,818.97,FALSE
3,59,06-08-2010,828.59,FALSE
3,59,13-08-2010,932.22,FALSE
3,59,20-08-2010,607.06,FALSE
3,59,27-08-2010,743.03,FALSE
3,59,03-09-2010,615.45,FALSE
3,59,10-09-2010,696.78,TRUE
3,59,17-09-2010,760.09,FALSE
3,59,24-09-2010,685.16,FALSE
3,59,01-10-2010,675.45,FALSE
3,59,08-10-2010,901.28,FALSE
3,59,15-10-2010,557.72,FALSE
3,59,22-10-2010,899.53,FALSE
3,59,29-10-2010,996.57,FALSE
3,59,05-11-2010,948.31,FALSE
3,59,12-11-2010,1085.32,FALSE
3,59,19-11-2010,1998.59,FALSE
3,59,26-11-2010,4059.11,TRUE
3,59,03-12-2010,4894.85,FALSE
3,59,10-12-2010,9344.46,FALSE
3,59,17-12-2010,25552.04,FALSE
3,59,24-12-2010,39900.98,FALSE
3,59,31-12-2010,11361.25,TRUE
3,59,07-01-2011,1847.9,FALSE
3,59,14-01-2011,839.11,FALSE
3,59,21-01-2011,769.19,FALSE
3,59,28-01-2011,791.93,FALSE
3,59,04-02-2011,750.9,FALSE
3,59,11-02-2011,561.06,TRUE
3,59,18-02-2011,968.57,FALSE
3,59,25-02-2011,706.38,FALSE
3,59,04-03-2011,721.66,FALSE
3,59,11-03-2011,772.17,FALSE
3,59,18-03-2011,756.57,FALSE
3,59,25-03-2011,659.33,FALSE
3,59,01-04-2011,615.44,FALSE
3,59,08-04-2011,507.14,FALSE
3,59,15-04-2011,565.37,FALSE
3,59,22-04-2011,630.63,FALSE
3,59,29-04-2011,551.32,FALSE
3,59,06-05-2011,685.14,FALSE
3,59,13-05-2011,501.94,FALSE
3,59,20-05-2011,507.03,FALSE
3,59,27-05-2011,405.76,FALSE
3,59,03-06-2011,277.37,FALSE
3,59,10-06-2011,357.32,FALSE
3,59,17-06-2011,436.97,FALSE
3,59,24-06-2011,316.31,FALSE
3,59,01-07-2011,438.25,FALSE
3,59,08-07-2011,442.5,FALSE
3,59,15-07-2011,499.61,FALSE
3,59,22-07-2011,395.48,FALSE
3,59,29-07-2011,378.45,FALSE
3,59,05-08-2011,449.94,FALSE
3,59,12-08-2011,475.66,FALSE
3,59,19-08-2011,607.41,FALSE
3,59,26-08-2011,291.61,FALSE
3,59,02-09-2011,482.48,FALSE
3,59,09-09-2011,302.25,TRUE
3,59,16-09-2011,321.08,FALSE
3,59,23-09-2011,382.57,FALSE
3,59,30-09-2011,438.97,FALSE
3,59,07-10-2011,483.94,FALSE
3,59,14-10-2011,396.49,FALSE
3,59,21-10-2011,417.82,FALSE
3,59,28-10-2011,479.45,FALSE
3,59,04-11-2011,706.37,FALSE
3,59,11-11-2011,1342.91,FALSE
3,59,18-11-2011,1548.11,FALSE
3,59,25-11-2011,2014.89,TRUE
3,59,02-12-2011,2695.19,FALSE
3,59,09-12-2011,4824.95,FALSE
3,59,16-12-2011,10309.82,FALSE
3,59,23-12-2011,15247.37,FALSE
3,59,30-12-2011,5826.67,TRUE
3,59,06-01-2012,961.39,FALSE
3,59,13-01-2012,496.02,FALSE
3,59,20-01-2012,350.04,FALSE
3,59,27-01-2012,379.07,FALSE
3,59,03-02-2012,403.1,FALSE
3,59,10-02-2012,768.16,TRUE
3,59,17-02-2012,595.86,FALSE
3,59,24-02-2012,530.25,FALSE
3,59,02-03-2012,581.14,FALSE
3,59,09-03-2012,444.98,FALSE
3,59,16-03-2012,510.59,FALSE
3,59,23-03-2012,567.68,FALSE
3,59,30-03-2012,449.27,FALSE
3,59,06-04-2012,571.92,FALSE
3,59,13-04-2012,658.94,FALSE
3,59,20-04-2012,467.54,FALSE
3,59,27-04-2012,536.17,FALSE
3,60,05-02-2010,475.54,FALSE
3,60,12-02-2010,654.14,TRUE
3,60,19-02-2010,433.15,FALSE
3,60,26-02-2010,344.75,FALSE
3,60,05-03-2010,351.78,FALSE
3,60,12-03-2010,521.55,FALSE
3,60,19-03-2010,388.95,FALSE
3,60,26-03-2010,327.07,FALSE
3,60,02-04-2010,361.43,FALSE
3,60,09-04-2010,450.83,FALSE
3,60,16-04-2010,512.71,FALSE
3,60,23-04-2010,433.15,FALSE
3,60,30-04-2010,371.27,FALSE
3,60,07-05-2010,627.62,FALSE
3,60,14-05-2010,459.67,FALSE
3,60,21-05-2010,424.31,FALSE
3,60,28-05-2010,353.59,FALSE
3,60,04-06-2010,486.19,FALSE
3,60,11-06-2010,424.31,FALSE
3,60,18-06-2010,608.13,FALSE
3,60,25-06-2010,265.19,FALSE
3,60,02-07-2010,477.35,FALSE
3,60,09-07-2010,495.03,FALSE
3,60,16-07-2010,415.47,FALSE
3,60,23-07-2010,380.11,FALSE
3,60,30-07-2010,503.87,FALSE
3,60,06-08-2010,424.31,FALSE
3,60,13-08-2010,433.15,FALSE
3,60,20-08-2010,353.59,FALSE
3,60,27-08-2010,291.71,FALSE
3,60,03-09-2010,353.59,FALSE
3,60,10-09-2010,406.63,TRUE
3,60,17-09-2010,387.14,FALSE
3,60,24-09-2010,380.11,FALSE
3,60,01-10-2010,362.43,FALSE
3,60,08-10-2010,574.58,FALSE
3,60,15-10-2010,406.63,FALSE
3,60,22-10-2010,397.79,FALSE
3,60,29-10-2010,362.43,FALSE
3,60,05-11-2010,441.99,FALSE
3,60,12-11-2010,397.79,FALSE
3,60,19-11-2010,371.27,FALSE
3,60,26-11-2010,300.55,TRUE
3,60,03-12-2010,565.74,FALSE
3,60,10-12-2010,689.5,FALSE
3,60,17-12-2010,981.21,FALSE
3,60,24-12-2010,397.79,FALSE
3,60,31-12-2010,406.63,TRUE
3,60,07-01-2011,433.15,FALSE
3,60,14-01-2011,406.63,FALSE
3,60,21-01-2011,512.71,FALSE
3,60,28-01-2011,335.91,FALSE
3,60,04-02-2011,530.38,FALSE
3,60,11-02-2011,397.79,TRUE
3,60,18-02-2011,371.27,FALSE
3,60,25-02-2011,342.14,FALSE
3,60,04-03-2011,503.87,FALSE
3,60,11-03-2011,475.54,FALSE
3,60,18-03-2011,338.92,FALSE
3,60,25-03-2011,362.43,FALSE
3,60,01-04-2011,433.15,FALSE
3,60,08-04-2011,459.67,FALSE
3,60,15-04-2011,380.11,FALSE
3,60,22-04-2011,457.86,FALSE
3,60,29-04-2011,291.71,FALSE
3,60,06-05-2011,636.46,FALSE
3,60,13-05-2011,380.11,FALSE
3,60,20-05-2011,468.51,FALSE
3,60,27-05-2011,335.91,FALSE
3,60,03-06-2011,397.79,FALSE
3,60,10-06-2011,521.55,FALSE
3,60,17-06-2011,459.67,FALSE
3,60,24-06-2011,318.23,FALSE
3,60,01-07-2011,468.51,FALSE
3,60,08-07-2011,282.87,FALSE
3,60,15-07-2011,415.47,FALSE
3,60,22-07-2011,309.39,FALSE
3,60,29-07-2011,371.27,FALSE
3,60,05-08-2011,521.55,FALSE
3,60,12-08-2011,238.67,FALSE
3,60,19-08-2011,406.63,FALSE
3,60,26-08-2011,397.79,FALSE
3,60,02-09-2011,362.43,FALSE
3,60,09-09-2011,353.59,TRUE
3,60,16-09-2011,459.67,FALSE
3,60,23-09-2011,459.67,FALSE
3,60,30-09-2011,291.71,FALSE
3,60,07-10-2011,556.9,FALSE
3,60,14-10-2011,282.87,FALSE
3,60,21-10-2011,424.31,FALSE
3,60,28-10-2011,380.11,FALSE
3,60,04-11-2011,495.03,FALSE
3,60,11-11-2011,397.79,FALSE
3,60,18-11-2011,468.51,FALSE
3,60,25-11-2011,229.83,TRUE
3,60,02-12-2011,556.9,FALSE
3,60,09-12-2011,652.84,FALSE
3,60,16-12-2011,671.82,FALSE
3,60,23-12-2011,486.19,FALSE
3,60,30-12-2011,238.67,TRUE
3,60,06-01-2012,433.15,FALSE
3,60,13-01-2012,397.79,FALSE
3,60,20-01-2012,380.11,FALSE
3,60,27-01-2012,368.66,FALSE
3,60,03-02-2012,524.16,FALSE
3,60,10-02-2012,361.63,TRUE
3,60,17-02-2012,289.3,FALSE
3,60,24-02-2012,370.67,FALSE
3,60,02-03-2012,478.95,FALSE
3,60,09-03-2012,406.83,FALSE
3,60,16-03-2012,433.95,FALSE
3,60,23-03-2012,343.34,FALSE
3,60,30-03-2012,388.75,FALSE
3,60,06-04-2012,442.99,FALSE
3,60,13-04-2012,379.71,FALSE
3,60,20-04-2012,307.18,FALSE
3,60,27-04-2012,452.03,FALSE
3,67,05-02-2010,14737.07,FALSE
3,67,12-02-2010,27016.82,TRUE
3,67,19-02-2010,17263,FALSE
3,67,26-02-2010,9875.09,FALSE
3,67,05-03-2010,10562.3,FALSE
3,67,12-03-2010,10420.64,FALSE
3,67,19-03-2010,11107.05,FALSE
3,67,26-03-2010,8977.62,FALSE
3,67,02-04-2010,10706.71,FALSE
3,67,09-04-2010,9230.42,FALSE
3,67,16-04-2010,9422.63,FALSE
3,67,23-04-2010,10605.85,FALSE
3,67,30-04-2010,13501.62,FALSE
3,67,07-05-2010,25054.78,FALSE
3,67,14-05-2010,25596.22,FALSE
3,67,21-05-2010,16237.54,FALSE
3,67,28-05-2010,13427.84,FALSE
3,67,04-06-2010,12545.53,FALSE
3,67,11-06-2010,11577.94,FALSE
3,67,18-06-2010,18797.12,FALSE
3,67,25-06-2010,15042.7,FALSE
3,67,02-07-2010,9267.21,FALSE
3,67,09-07-2010,9266.93,FALSE
3,67,16-07-2010,9715.72,FALSE
3,67,23-07-2010,8367.47,FALSE
3,67,30-07-2010,9385.04,FALSE
3,67,06-08-2010,9769.25,FALSE
3,67,13-08-2010,9249.49,FALSE
3,67,20-08-2010,8942.97,FALSE
3,67,27-08-2010,9589.97,FALSE
3,67,03-09-2010,10013.59,FALSE
3,67,10-09-2010,9974.96,TRUE
3,67,17-09-2010,10562.52,FALSE
3,67,24-09-2010,9416.35,FALSE
3,67,01-10-2010,10556.18,FALSE
3,67,08-10-2010,10363.03,FALSE
3,67,15-10-2010,11220.69,FALSE
3,67,22-10-2010,11206.18,FALSE
3,67,29-10-2010,10435.47,FALSE
3,67,05-11-2010,10308.55,FALSE
3,67,12-11-2010,10573.5,FALSE
3,67,19-11-2010,9904.4,FALSE
3,67,26-11-2010,8449.62,TRUE
3,67,03-12-2010,11198.29,FALSE
3,67,10-12-2010,14632.69,FALSE
3,67,17-12-2010,18965.84,FALSE
3,67,24-12-2010,24761.08,FALSE
3,67,31-12-2010,7749.49,TRUE
3,67,07-01-2011,6848.58,FALSE
3,67,14-01-2011,8977.3,FALSE
3,67,21-01-2011,9722.26,FALSE
3,67,28-01-2011,10090.65,FALSE
3,67,04-02-2011,12266.53,FALSE
3,67,11-02-2011,23405.4,TRUE
3,67,18-02-2011,25776.86,FALSE
3,67,25-02-2011,9081.88,FALSE
3,67,04-03-2011,10214.77,FALSE
3,67,11-03-2011,10750.39,FALSE
3,67,18-03-2011,11633.53,FALSE
3,67,25-03-2011,8818.46,FALSE
3,67,01-04-2011,8686.98,FALSE
3,67,08-04-2011,9360.07,FALSE
3,67,15-04-2011,10418.58,FALSE
3,67,22-04-2011,12718.33,FALSE
3,67,29-04-2011,12433.36,FALSE
3,67,06-05-2011,26361.44,FALSE
3,67,13-05-2011,23981.59,FALSE
3,67,20-05-2011,15978.55,FALSE
3,67,27-05-2011,12819.54,FALSE
3,67,03-06-2011,11099.7,FALSE
3,67,10-06-2011,12348.01,FALSE
3,67,17-06-2011,18215.31,FALSE
3,67,24-06-2011,15481.36,FALSE
3,67,01-07-2011,9319.22,FALSE
3,67,08-07-2011,8277.83,FALSE
3,67,15-07-2011,9104.18,FALSE
3,67,22-07-2011,8582.66,FALSE
3,67,29-07-2011,8195.08,FALSE
3,67,05-08-2011,8513.97,FALSE
